file_name,value
1225.jpg,True
12254.jpg,False
1226.jpg,False
12262.jpg,True
12270.jpg,True
12275.jpg,True
12283.jpg,False
12294.jpg,True
12298.jpg,True
123.jpg,True
12304.jpg,False
12310.jpg,True
12314.jpg,True
12316.jpg,True
12328.jpg,True
1233.jpg,True
12365.jpg,True
12367.jpg,True
12375.jpg,False
12392.jpg,False
12400.jpg,False
12404.jpg,True
12419.jpg,True
1242.jpg,True
12421.jpg,True
12432.jpg,True
12443.jpg,True
12450.jpg,True
12451.jpg,True
12456.jpg,True
12459.jpg,True
12469.jpg,True
12474.jpg,True
12475.jpg,True
12476.jpg,False
12483.jpg,True
12494.jpg,True
1250.jpg,True
12503.jpg,True
12511.jpg,True
1252.jpg,False
12525.jpg,True
12532.jpg,True
12540.jpg,False
12543.jpg,True
1255.jpg,True
12552.jpg,True
12584.jpg,True
12585.jpg,True
12595.jpg,True
126.jpg,False
12613.jpg,True
12616.jpg,False
12622.jpg,True
12633.jpg,True
12635.jpg,True
12644.jpg,True
12645.jpg,True
12666.jpg,True
12667.jpg,False
12669.jpg,False
1267.jpg,False
12675.jpg,True
12679.jpg,True
1268.jpg,True
12681.jpg,True
12688.jpg,True
12693.jpg,True
12710.jpg,True
12735.jpg,True
12746.jpg,False
12747.jpg,True
12751.jpg,False
12752.jpg,True
12769.jpg,False
12770.jpg,False
12778.jpg,True
12783.jpg,True
12817.jpg,False
12846.jpg,True
12853.jpg,True
12855.jpg,False
12860.jpg,False
12863.jpg,False
12874.jpg,True
12876.jpg,False
12889.jpg,False
12915.jpg,False
12947.jpg,False
12962.jpg,True
12968.jpg,True
12970.jpg,True
12971.jpg,True
12972.jpg,True
12975.jpg,True
12984.jpg,True
12989.jpg,True
1299.jpg,True
13001.jpg,True
13013.jpg,False
13019.jpg,True
13022.jpg,False
13038.jpg,False
13055.jpg,True
13075.jpg,True
1308.jpg,False
13094.jpg,False
13095.jpg,False
1311.jpg,True
13125.jpg,False
13128.jpg,False
13134.jpg,False
13141.jpg,True
13148.jpg,False
13149.jpg,False
13159.jpg,True
1317.jpg,True
13182.jpg,False
13190.jpg,False
13201.jpg,False
13207.jpg,True
13208.jpg,True
13210.jpg,True
13216.jpg,True
13223.jpg,True
13224.jpg,True
13238.jpg,False
13239.jpg,False
13256.jpg,False
13297.jpg,True
13324.jpg,True
13345.jpg,True
13352.jpg,False
13355.jpg,True
1338.jpg,False
13386.jpg,True
13391.jpg,False
13399.jpg,True
134.jpg,True
13402.jpg,False
13403.jpg,True
13408.jpg,False
13415.jpg,True
13416.jpg,True
13418.jpg,True
13425.jpg,True
13437.jpg,False
13442.jpg,False
13451.jpg,False
13452.jpg,True
13463.jpg,False
13478.jpg,False
13481.jpg,True
1349.jpg,True
13499.jpg,True
13503.jpg,True
13511.jpg,True
13517.jpg,False
13543.jpg,True
13550.jpg,True
13559.jpg,False
13568.jpg,True
13577.jpg,True
13621.jpg,False
13636.jpg,False
13640.jpg,True
1365.jpg,True
13673.jpg,True
13675.jpg,True
13676.jpg,True
13680.jpg,False
1370.jpg,True
1372.jpg,True
1373.jpg,False
13735.jpg,False
1374.jpg,True
13742.jpg,True
13745.jpg,False
13746.jpg,False
13748.jpg,False
1375.jpg,True
13768.jpg,True
13770.jpg,True
13778.jpg,False
13781.jpg,True
13787.jpg,True
13791.jpg,True
13797.jpg,True
13809.jpg,True
13831.jpg,True
1384.jpg,False
13844.jpg,False
13858.jpg,False
13861.jpg,True
13862.jpg,True
13892.jpg,True
13902.jpg,True
13903.jpg,False
1392.jpg,True
13926.jpg,False
1393.jpg,True
13934.jpg,True
13936.jpg,True
13941.jpg,False
13942.jpg,False
13948.jpg,True
13950.jpg,False
13951.jpg,True
13952.jpg,True
13956.jpg,True
13958.jpg,True
1396.jpg,False
13961.jpg,True
13967.jpg,False
1397.jpg,True
13981.jpg,False
14008.jpg,True
14018.jpg,True
14029.jpg,False
14046.jpg,True
14056.jpg,True
14061.jpg,False
14064.jpg,True
14071.jpg,False
14083.jpg,False
14085.jpg,False
14095.jpg,True
14096.jpg,False
14104.jpg,True
1412.jpg,False
14126.jpg,True
14129.jpg,False
1413.jpg,True
14137.jpg,False
14142.jpg,True
14143.jpg,False
14147.jpg,True
14164.jpg,False
14166.jpg,True
14168.jpg,True
14172.jpg,True
14179.jpg,True
14184.jpg,True
14196.jpg,True
14202.jpg,False
14213.jpg,True
14215.jpg,True
14217.jpg,True
14221.jpg,False
14248.jpg,True
14266.jpg,True
14296.jpg,True
14299.jpg,True
14304.jpg,True
14312.jpg,True
14313.jpg,False
14338.jpg,False
14344.jpg,False
14353.jpg,False
14359.jpg,False
14368.jpg,True
14412.jpg,True
14416.jpg,True
14426.jpg,True
1443.jpg,True
14439.jpg,False
1444.jpg,True
14445.jpg,False
14453.jpg,False
14460.jpg,True
14478.jpg,False
1448.jpg,True
14482.jpg,True
1450.jpg,True
14501.jpg,True
14511.jpg,False
14526.jpg,True
1453.jpg,False
14575.jpg,True
14583.jpg,True
14599.jpg,False
14603.jpg,True
14604.jpg,False
14614.jpg,False
14616.jpg,True
1462.jpg,True
14638.jpg,False
14640.jpg,True
14661.jpg,True
14667.jpg,True
14669.jpg,True
14679.jpg,True
1468.jpg,True
14698.jpg,False
14709.jpg,True
14719.jpg,False
14739.jpg,True
14752.jpg,True
14758.jpg,False
14763.jpg,False
14768.jpg,False
14773.jpg,True
14776.jpg,False
14778.jpg,True
14791.jpg,True
14801.jpg,False
14807.jpg,True
14826.jpg,True
14827.jpg,True
1483.jpg,True
14856.jpg,True
14864.jpg,False
14865.jpg,True
14873.jpg,True
149.jpg,True
1490.jpg,False
14928.jpg,True
14936.jpg,True
14937.jpg,True
14961.jpg,False
14976.jpg,True
14977.jpg,True
14989.jpg,True
14993.jpg,False
150.jpg,False
15000.jpg,True
15002.jpg,False
15005.jpg,True
15014.jpg,True
15020.jpg,False
15023.jpg,False
15048.jpg,True
15055.jpg,False
15064.jpg,False
15068.jpg,True
15069.jpg,True
15080.jpg,False
15083.jpg,False
15089.jpg,True
15111.jpg,True
15112.jpg,True
15122.jpg,True
1513.jpg,True
15133.jpg,True
15136.jpg,True
15139.jpg,False
15157.jpg,True
15160.jpg,True
1520.jpg,True
1522.jpg,False
15223.jpg,False
15261.jpg,True
15262.jpg,True
15273.jpg,False
15278.jpg,True
15297.jpg,False
15318.jpg,True
15321.jpg,True
15325.jpg,True
15327.jpg,False
1533.jpg,True
15330.jpg,True
15344.jpg,True
15345.jpg,True
15352.jpg,False
15359.jpg,False
15363.jpg,False
15368.jpg,False
15381.jpg,True
15385.jpg,True
15390.jpg,True
15391.jpg,False
15395.jpg,True
15399.jpg,False
15404.jpg,True
15410.jpg,True
15413.jpg,True
15418.jpg,True
15433.jpg,True
15444.jpg,True
15464.jpg,True
15465.jpg,True
15471.jpg,True
15478.jpg,True
15480.jpg,True
15482.jpg,True
15490.jpg,False
15505.jpg,True
15526.jpg,True
15552.jpg,True
15557.jpg,True
1556.jpg,True
15569.jpg,False
15575.jpg,True
1558.jpg,True
15593.jpg,False
15594.jpg,True
15596.jpg,True
15610.jpg,True
15612.jpg,False
15620.jpg,False
15625.jpg,True
1564.jpg,True
15650.jpg,True
15659.jpg,False
15662.jpg,True
15688.jpg,True
15689.jpg,True
15692.jpg,True
15700.jpg,False
15706.jpg,False
15719.jpg,False
15726.jpg,True
15739.jpg,True
15743.jpg,True
15763.jpg,True
15769.jpg,True
15779.jpg,False
15805.jpg,True
15807.jpg,False
15825.jpg,True
15836.jpg,False
15839.jpg,True
15842.jpg,True
15844.jpg,False
15849.jpg,False
1586.jpg,False
15860.jpg,True
1587.jpg,False
1588.jpg,False
15894.jpg,False
15902.jpg,True
15903.jpg,True
15926.jpg,True
15928.jpg,True
1593.jpg,True
1595.jpg,False
15952.jpg,True
15962.jpg,True
1597.jpg,True
15977.jpg,True
15988.jpg,True
15990.jpg,True
15994.jpg,True
15997.jpg,False
16009.jpg,True
16011.jpg,False
16012.jpg,False
16014.jpg,True
16018.jpg,False
16027.jpg,False
16044.jpg,True
16047.jpg,False
16073.jpg,True
16096.jpg,True
16098.jpg,True
1610.jpg,False
16107.jpg,True
16114.jpg,True
16124.jpg,True
16127.jpg,True
16130.jpg,True
16137.jpg,True
16163.jpg,True
16182.jpg,True
16186.jpg,True
16189.jpg,True
16193.jpg,False
16197.jpg,True
16211.jpg,True
16218.jpg,True
16228.jpg,True
16232.jpg,True
16240.jpg,False
16253.jpg,False
16256.jpg,True
16261.jpg,True
16263.jpg,True
16267.jpg,False
16271.jpg,True
16283.jpg,True
16285.jpg,False
16286.jpg,False
16289.jpg,False
16290.jpg,True
16295.jpg,False
16297.jpg,True
1631.jpg,True
16312.jpg,True
16316.jpg,True
16319.jpg,True
16320.jpg,True
16323.jpg,True
16339.jpg,True
16344.jpg,True
16354.jpg,True
16355.jpg,True
16377.jpg,True
16378.jpg,True
16379.jpg,True
16381.jpg,False
1639.jpg,True
16397.jpg,False
1641.jpg,True
16414.jpg,True
16424.jpg,False
16439.jpg,True
16468.jpg,True
1647.jpg,True
16477.jpg,True
16481.jpg,True
16483.jpg,False
16484.jpg,True
16490.jpg,True
16494.jpg,True
16502.jpg,False
1651.jpg,False
16516.jpg,False
16520.jpg,True
16527.jpg,True
16534.jpg,True
16544.jpg,True
16560.jpg,True
16564.jpg,True
16576.jpg,False
16603.jpg,True
16605.jpg,True
16608.jpg,True
16626.jpg,False
16638.jpg,False
16648.jpg,True
16652.jpg,True
16653.jpg,True
16657.jpg,False
16662.jpg,False
16670.jpg,True
16672.jpg,True
1668.jpg,False
16698.jpg,True
16737.jpg,False
16739.jpg,True
1674.jpg,True
16741.jpg,True
16746.jpg,False
16761.jpg,False
16778.jpg,False
16806.jpg,True
16871.jpg,True
16877.jpg,False
16884.jpg,True
16885.jpg,False
16894.jpg,True
169.jpg,True
16909.jpg,True
16910.jpg,True
16912.jpg,True
16916.jpg,True
16917.jpg,False
16918.jpg,False
16919.jpg,True
16929.jpg,True
16933.jpg,True
1694.jpg,True
16941.jpg,True
16948.jpg,True
16956.jpg,True
16958.jpg,False
16972.jpg,False
16981.jpg,True
17000.jpg,True
17009.jpg,True
17020.jpg,True
17049.jpg,False
17050.jpg,True
17059.jpg,False
17090.jpg,True
17092.jpg,False
1711.jpg,True
17111.jpg,False
17116.jpg,True
17129.jpg,True
17139.jpg,True
17140.jpg,False
17153.jpg,False
17155.jpg,True
17172.jpg,True
17179.jpg,True
17181.jpg,True
17185.jpg,True
17190.jpg,True
17204.jpg,True
17218.jpg,False
17222.jpg,True
17223.jpg,True
17235.jpg,True
17239.jpg,True
17254.jpg,False
17256.jpg,True
1726.jpg,True
17262.jpg,True
17270.jpg,True
17298.jpg,True
1731.jpg,True
17311.jpg,True
17332.jpg,True
17335.jpg,True
17336.jpg,False
1734.jpg,True
17352.jpg,True
17354.jpg,True
17355.jpg,True
17377.jpg,False
17384.jpg,False
17393.jpg,True
17410.jpg,True
17411.jpg,False
17442.jpg,False
17448.jpg,True
17450.jpg,True
17451.jpg,True
17473.jpg,True
17476.jpg,False
17495.jpg,True
17496.jpg,True
17500.jpg,True
17505.jpg,True
17509.jpg,True
17511.jpg,True
17526.jpg,False
17527.jpg,True
17548.jpg,False
17569.jpg,True
17571.jpg,True
17574.jpg,True
17578.jpg,True
17589.jpg,False
17591.jpg,True
17628.jpg,True
17629.jpg,True
17633.jpg,True
17650.jpg,False
17659.jpg,False
1766.jpg,True
17676.jpg,True
17679.jpg,False
17696.jpg,True
17709.jpg,False
17712.jpg,True
17714.jpg,False
17721.jpg,True
17723.jpg,False
17724.jpg,False
17729.jpg,True
17733.jpg,True
17734.jpg,True
17754.jpg,True
17756.jpg,True
1776.jpg,True
17764.jpg,False
17768.jpg,True
17774.jpg,False
17781.jpg,True
17785.jpg,False
17791.jpg,True
17796.jpg,True
17797.jpg,True
17801.jpg,True
17808.jpg,True
17810.jpg,True
17813.jpg,True
17823.jpg,False
17829.jpg,False
17835.jpg,True
17856.jpg,False
17860.jpg,True
17865.jpg,True
17868.jpg,True
17881.jpg,False
17891.jpg,True
1790.jpg,False
17903.jpg,False
17926.jpg,True
17935.jpg,True
1794.jpg,False
17945.jpg,False
17955.jpg,True
17964.jpg,True
17967.jpg,True
17975.jpg,True
17981.jpg,True
17985.jpg,True
17998.jpg,False
17999.jpg,False
18000.jpg,False
18008.jpg,False
1802.jpg,True
18021.jpg,True
18022.jpg,True
18032.jpg,True
18048.jpg,True
18055.jpg,True
1806.jpg,True
18065.jpg,True
18078.jpg,True
18081.jpg,False
18096.jpg,True
1810.jpg,True
18107.jpg,True
18112.jpg,False
18119.jpg,True
18122.jpg,True
18139.jpg,True
18155.jpg,True
18156.jpg,True
18158.jpg,True
18176.jpg,False
18177.jpg,True
18182.jpg,False
18184.jpg,True
18185.jpg,True
18189.jpg,True
18197.jpg,True
18214.jpg,False
18232.jpg,False
18233.jpg,True
18235.jpg,True
18263.jpg,True
18271.jpg,True
18290.jpg,True
18292.jpg,False
18293.jpg,True
18305.jpg,True
18315.jpg,True
18326.jpg,True
18328.jpg,True
18329.jpg,True
18333.jpg,True
18338.jpg,True
18343.jpg,False
18344.jpg,True
18359.jpg,False
18360.jpg,True
18366.jpg,False
18368.jpg,True
18369.jpg,True
18375.jpg,False
18384.jpg,False
18391.jpg,True
18394.jpg,True
18399.jpg,True
184.jpg,False
18402.jpg,True
18403.jpg,True
18417.jpg,False
18418.jpg,False
18423.jpg,True
18432.jpg,True
18434.jpg,True
18439.jpg,False
18441.jpg,True
18456.jpg,True
18458.jpg,False
18460.jpg,False
18462.jpg,True
1847.jpg,True
18478.jpg,True
18484.jpg,False
1849.jpg,True
18495.jpg,True
18500.jpg,False
18512.jpg,True
18519.jpg,True
18522.jpg,False
18535.jpg,False
18536.jpg,True
18538.jpg,True
18551.jpg,True
18558.jpg,True
1856.jpg,False
18560.jpg,True
18561.jpg,True
18570.jpg,True
18581.jpg,True
18585.jpg,True
186.jpg,True
18608.jpg,True
18609.jpg,True
18621.jpg,False
1863.jpg,False
18632.jpg,True
18644.jpg,False
18646.jpg,False
18652.jpg,False
18668.jpg,False
18670.jpg,False
18671.jpg,True
18680.jpg,True
18682.jpg,False
18707.jpg,True
18709.jpg,True
18720.jpg,True
18760.jpg,True
18761.jpg,True
18762.jpg,False
18768.jpg,False
18777.jpg,True
18781.jpg,True
18784.jpg,True
18799.jpg,True
188.jpg,True
18806.jpg,True
18808.jpg,False
18813.jpg,False
18817.jpg,True
18819.jpg,True
18824.jpg,True
18828.jpg,True
18829.jpg,False
18832.jpg,True
18838.jpg,True
18859.jpg,True
18869.jpg,False
18874.jpg,False
18880.jpg,True
18887.jpg,True
18889.jpg,False
18890.jpg,True
18892.jpg,True
18894.jpg,False
18899.jpg,True
18912.jpg,False
18928.jpg,True
18935.jpg,True
18941.jpg,False
18947.jpg,False
18966.jpg,True
18968.jpg,True
18970.jpg,False
18972.jpg,True
18991.jpg,True
18996.jpg,True
18997.jpg,True
18998.jpg,True
1903.jpg,True
19055.jpg,True
19058.jpg,False
19059.jpg,False
19065.jpg,True
19066.jpg,False
19078.jpg,False
19083.jpg,True
19091.jpg,False
1910.jpg,True
19100.jpg,True
19101.jpg,False
19106.jpg,True
19147.jpg,True
19149.jpg,False
19161.jpg,True
19170.jpg,False
19173.jpg,True
19175.jpg,False
19183.jpg,True
19213.jpg,False
19217.jpg,True
19224.jpg,False
19236.jpg,False
1924.jpg,True
19242.jpg,False
19243.jpg,False
19262.jpg,True
1927.jpg,True
19278.jpg,True
19289.jpg,True
19299.jpg,True
19304.jpg,True
19311.jpg,True
19327.jpg,False
1933.jpg,False
19331.jpg,False
19334.jpg,True
19344.jpg,False
19348.jpg,True
19360.jpg,True
19369.jpg,False
19374.jpg,True
19379.jpg,False
19391.jpg,True
19394.jpg,False
19395.jpg,True
1940.jpg,True
19405.jpg,True
19408.jpg,False
19410.jpg,False
19413.jpg,True
19423.jpg,False
19425.jpg,True
19436.jpg,False
1944.jpg,True
19442.jpg,False
19448.jpg,False
19456.jpg,False
19458.jpg,False
19463.jpg,True
19480.jpg,True
19490.jpg,True
19491.jpg,False
19500.jpg,False
19502.jpg,True
19503.jpg,False
19512.jpg,True
19520.jpg,False
19526.jpg,True
19541.jpg,False
19543.jpg,True
19551.jpg,True
19557.jpg,False
1957.jpg,True
19579.jpg,True
19583.jpg,True
19584.jpg,True
19586.jpg,True
19603.jpg,False
19631.jpg,True
19638.jpg,False
19639.jpg,True
19655.jpg,False
19656.jpg,True
19658.jpg,True
19662.jpg,False
19667.jpg,True
19671.jpg,True
19683.jpg,True
19685.jpg,True
19688.jpg,True
19694.jpg,True
197.jpg,True
19704.jpg,True
1971.jpg,True
19735.jpg,True
19737.jpg,True
19743.jpg,False
19746.jpg,False
19749.jpg,True
19750.jpg,True
19751.jpg,True
19762.jpg,False
19765.jpg,True
19766.jpg,True
19776.jpg,True
19788.jpg,True
19790.jpg,True
19802.jpg,False
19819.jpg,False
19833.jpg,True
19835.jpg,True
19844.jpg,True
19847.jpg,True
19866.jpg,True
19873.jpg,False
19874.jpg,True
19876.jpg,False
19921.jpg,True
19924.jpg,True
19938.jpg,False
19939.jpg,True
1995.jpg,True
19954.jpg,True
1998.jpg,True
20004.jpg,True
20017.jpg,True
20027.jpg,True
20031.jpg,False
20033.jpg,True
20044.jpg,False
20050.jpg,False
20051.jpg,True
20070.jpg,True
20071.jpg,False
20075.jpg,True
20076.jpg,True
20110.jpg,True
20124.jpg,True
20130.jpg,False
20168.jpg,False
20183.jpg,True
20186.jpg,False
202.jpg,True
2020.jpg,True
20200.jpg,True
2021.jpg,True
20237.jpg,False
2024.jpg,True
20259.jpg,True
20264.jpg,False
20266.jpg,False
20273.jpg,True
20297.jpg,True
203.jpg,True
2031.jpg,False
20320.jpg,True
20331.jpg,True
20349.jpg,False
2038.jpg,False
20385.jpg,False
20391.jpg,True
20403.jpg,True
20404.jpg,True
20409.jpg,True
20410.jpg,True
20421.jpg,False
20433.jpg,False
20436.jpg,True
20458.jpg,True
20459.jpg,False
20470.jpg,True
20477.jpg,True
20478.jpg,True
20483.jpg,True
20492.jpg,False
20539.jpg,True
2054.jpg,False
20540.jpg,True
20544.jpg,False
20550.jpg,True
20556.jpg,True
20559.jpg,True
2056.jpg,False
20582.jpg,True
20586.jpg,False
20604.jpg,True
20608.jpg,False
20625.jpg,True
20627.jpg,False
20628.jpg,True
20642.jpg,True
20643.jpg,True
20649.jpg,True
2066.jpg,True
20663.jpg,False
2067.jpg,True
20671.jpg,True
20689.jpg,True
2070.jpg,True
20710.jpg,False
20726.jpg,True
20734.jpg,True
20740.jpg,True
20741.jpg,True
20743.jpg,True
20746.jpg,True
20755.jpg,False
20758.jpg,False
2079.jpg,False
20795.jpg,False
20798.jpg,True
20799.jpg,True
20802.jpg,False
20808.jpg,True
2081.jpg,True
20818.jpg,True
20820.jpg,True
20827.jpg,True
20832.jpg,True
20871.jpg,True
20877.jpg,False
20880.jpg,False
20883.jpg,False
20885.jpg,True
20888.jpg,False
20901.jpg,True
20905.jpg,True
20912.jpg,True
20915.jpg,True
20916.jpg,True
20917.jpg,True
20926.jpg,False
20936.jpg,True
20942.jpg,True
20943.jpg,True
2095.jpg,True
20956.jpg,False
20959.jpg,False
20960.jpg,False
20977.jpg,True
20993.jpg,False
20997.jpg,False
2100.jpg,True
21009.jpg,False
21013.jpg,False
21018.jpg,True
21021.jpg,True
21026.jpg,True
2103.jpg,True
21038.jpg,True
21041.jpg,True
21046.jpg,True
21050.jpg,True
21063.jpg,True
21064.jpg,True
21066.jpg,True
21069.jpg,False
2108.jpg,True
21081.jpg,False
21094.jpg,True
21095.jpg,True
21105.jpg,True
21107.jpg,True
2111.jpg,True
21160.jpg,True
21163.jpg,True
21168.jpg,True
21171.jpg,True
21176.jpg,False
21181.jpg,True
21183.jpg,True
21191.jpg,False
21196.jpg,False
21204.jpg,True
21216.jpg,True
21220.jpg,True
21246.jpg,True
2126.jpg,True
21271.jpg,True
21277.jpg,True
2128.jpg,True
21283.jpg,False
21286.jpg,True
21295.jpg,True
21300.jpg,True
21304.jpg,False
21309.jpg,False
2131.jpg,True
21310.jpg,True
21321.jpg,True
21330.jpg,False
21347.jpg,False
21367.jpg,True
21370.jpg,True
21372.jpg,False
21383.jpg,False
21396.jpg,True
21397.jpg,True
21415.jpg,False
21421.jpg,True
2144.jpg,True
21457.jpg,True
21458.jpg,True
21463.jpg,True
21466.jpg,False
21478.jpg,True
2148.jpg,True
21497.jpg,False
2150.jpg,True
21503.jpg,True
21505.jpg,True
21508.jpg,False
21509.jpg,False
21525.jpg,False
21530.jpg,True
21547.jpg,True
21567.jpg,True
21571.jpg,True
21576.jpg,False
21584.jpg,True
21591.jpg,True
21596.jpg,True
2160.jpg,True
21601.jpg,True
21609.jpg,True
21613.jpg,True
21622.jpg,True
21626.jpg,False
21636.jpg,False
21639.jpg,True
21646.jpg,True
2165.jpg,True
21672.jpg,False
21673.jpg,True
21674.jpg,True
21698.jpg,True
21728.jpg,False
21731.jpg,True
21745.jpg,False
21747.jpg,True
21762.jpg,True
21767.jpg,False
21777.jpg,False
21779.jpg,True
2179.jpg,False
21793.jpg,False
21806.jpg,True
2181.jpg,True
21840.jpg,True
2185.jpg,True
21854.jpg,True
21855.jpg,True
21860.jpg,True
21864.jpg,True
2191.jpg,False
21919.jpg,True
21923.jpg,True
2193.jpg,False
21932.jpg,False
21948.jpg,True
21950.jpg,True
21964.jpg,True
21976.jpg,True
21994.jpg,True
22.jpg,True
2201.jpg,True
22013.jpg,False
22016.jpg,False
22024.jpg,True
22030.jpg,True
22035.jpg,False
22046.jpg,True
22059.jpg,True
22065.jpg,True
22068.jpg,False
22072.jpg,False
22078.jpg,False
22079.jpg,True
22082.jpg,True
22085.jpg,True
22096.jpg,False
221.jpg,True
22101.jpg,False
22113.jpg,True
22121.jpg,False
22143.jpg,False
22146.jpg,True
22148.jpg,False
22153.jpg,False
22155.jpg,True
22175.jpg,False
22177.jpg,True
22187.jpg,True
2220.jpg,True
22203.jpg,False
22205.jpg,False
22209.jpg,True
22212.jpg,False
22213.jpg,True
22217.jpg,True
22218.jpg,True
22226.jpg,False
22234.jpg,True
22242.jpg,True
22245.jpg,True
22250.jpg,True
22253.jpg,False
22261.jpg,False
22269.jpg,False
22270.jpg,True
22272.jpg,True
22273.jpg,True
22285.jpg,True
22287.jpg,False
2229.jpg,True
22291.jpg,True
22315.jpg,True
22329.jpg,False
22331.jpg,True
22333.jpg,True
22339.jpg,True
22348.jpg,False
22362.jpg,False
22383.jpg,True
22400.jpg,True
22404.jpg,True
2242.jpg,False
22425.jpg,False
22426.jpg,False
22441.jpg,True
