file_name,value
12639.jpg,True
12657.jpg,True
12662.jpg,False
12677.jpg,True
12685.jpg,True
12703.jpg,False
12713.jpg,True
12719.jpg,False
12745.jpg,False
12756.jpg,True
12763.jpg,True
12771.jpg,True
1278.jpg,True
12780.jpg,True
12782.jpg,True
12792.jpg,True
12794.jpg,True
128.jpg,False
12813.jpg,True
12825.jpg,True
12829.jpg,False
12844.jpg,True
12854.jpg,False
12865.jpg,True
12877.jpg,False
1289.jpg,True
12900.jpg,True
12907.jpg,True
12908.jpg,True
12909.jpg,False
1291.jpg,False
12911.jpg,True
12918.jpg,True
12929.jpg,True
12930.jpg,False
12942.jpg,True
12955.jpg,True
12974.jpg,True
12990.jpg,True
12997.jpg,True
13004.jpg,True
13018.jpg,True
13023.jpg,False
13031.jpg,True
13033.jpg,True
13042.jpg,True
13061.jpg,True
13068.jpg,True
13077.jpg,True
13090.jpg,True
13104.jpg,True
13107.jpg,True
13131.jpg,True
13165.jpg,True
13173.jpg,True
13177.jpg,True
1318.jpg,True
13184.jpg,True
13189.jpg,False
13192.jpg,True
13194.jpg,True
132.jpg,True
1320.jpg,False
13202.jpg,True
13227.jpg,False
13257.jpg,True
13268.jpg,True
1327.jpg,True
13274.jpg,False
13286.jpg,True
13298.jpg,False
13303.jpg,True
13307.jpg,True
13309.jpg,False
13311.jpg,True
13331.jpg,True
13379.jpg,True
13382.jpg,True
13393.jpg,True
13400.jpg,True
13447.jpg,True
13470.jpg,True
13507.jpg,True
13520.jpg,False
13529.jpg,True
13530.jpg,True
13534.jpg,True
13536.jpg,True
13542.jpg,False
13544.jpg,True
13552.jpg,False
13554.jpg,True
13565.jpg,True
13572.jpg,True
13579.jpg,True
1359.jpg,True
13606.jpg,False
13608.jpg,True
13632.jpg,True
13658.jpg,True
13667.jpg,True
13686.jpg,True
13689.jpg,True
1369.jpg,True
13700.jpg,True
13713.jpg,True
13737.jpg,True
13747.jpg,True
13759.jpg,True
13767.jpg,True
13780.jpg,True
1379.jpg,True
13790.jpg,True
13827.jpg,True
13896.jpg,True
13914.jpg,False
13949.jpg,True
13959.jpg,True
13962.jpg,True
13980.jpg,False
13988.jpg,False
1399.jpg,True
13993.jpg,False
13999.jpg,True
1400.jpg,False
14001.jpg,True
1402.jpg,True
14026.jpg,True
1403.jpg,True
14035.jpg,True
14052.jpg,False
14073.jpg,True
14128.jpg,False
14144.jpg,True
14177.jpg,False
14181.jpg,True
14186.jpg,True
14205.jpg,True
14207.jpg,False
14211.jpg,True
14231.jpg,False
14234.jpg,True
14244.jpg,True
14284.jpg,True
14287.jpg,True
14289.jpg,True
14293.jpg,False
14295.jpg,True
1430.jpg,True
14308.jpg,False
14324.jpg,True
14341.jpg,True
14370.jpg,True
14380.jpg,False
14382.jpg,True
14389.jpg,True
14401.jpg,True
14407.jpg,False
14414.jpg,True
14440.jpg,False
14463.jpg,True
14466.jpg,True
14479.jpg,True
14483.jpg,True
14503.jpg,True
1451.jpg,False
14532.jpg,True
14535.jpg,True
14540.jpg,False
14543.jpg,True
14549.jpg,True
14552.jpg,True
14567.jpg,True
14579.jpg,True
14580.jpg,False
14591.jpg,False
14596.jpg,True
14615.jpg,True
1464.jpg,True
14651.jpg,True
14659.jpg,True
14663.jpg,True
1467.jpg,True
14675.jpg,True
14687.jpg,False
14694.jpg,True
14705.jpg,False
14720.jpg,True
14732.jpg,True
14735.jpg,True
14750.jpg,True
14751.jpg,True
14755.jpg,False
14770.jpg,True
14781.jpg,True
14805.jpg,True
14811.jpg,True
14814.jpg,True
14834.jpg,True
14841.jpg,True
14844.jpg,True
14849.jpg,False
14882.jpg,False
14886.jpg,False
1489.jpg,False
14890.jpg,True
14894.jpg,False
14911.jpg,True
14918.jpg,True
14921.jpg,True
14926.jpg,True
14938.jpg,True
14942.jpg,False
14947.jpg,False
1495.jpg,False
14998.jpg,True
15.jpg,True
15004.jpg,True
15011.jpg,True
15019.jpg,False
15049.jpg,False
15056.jpg,True
15057.jpg,False
15065.jpg,True
15075.jpg,True
15084.jpg,False
15114.jpg,True
15115.jpg,False
15116.jpg,True
15119.jpg,True
15123.jpg,False
15124.jpg,True
15125.jpg,True
15128.jpg,True
15130.jpg,False
1514.jpg,True
15143.jpg,False
15149.jpg,False
15166.jpg,True
15175.jpg,True
1518.jpg,False
15182.jpg,True
15197.jpg,True
15199.jpg,True
15200.jpg,True
15206.jpg,True
15226.jpg,True
15241.jpg,True
15245.jpg,True
15252.jpg,True
15259.jpg,True
15265.jpg,True
15267.jpg,True
15276.jpg,False
1528.jpg,True
15296.jpg,True
15301.jpg,True
15303.jpg,True
15309.jpg,True
15313.jpg,True
15314.jpg,False
15317.jpg,False
15336.jpg,False
1535.jpg,True
15375.jpg,True
15449.jpg,True
15456.jpg,False
15461.jpg,True
15469.jpg,False
15472.jpg,True
15491.jpg,True
155.jpg,True
15501.jpg,True
1552.jpg,True
15532.jpg,True
15545.jpg,True
15559.jpg,False
15564.jpg,False
15602.jpg,True
15607.jpg,True
15618.jpg,True
15623.jpg,True
15639.jpg,True
15671.jpg,True
15681.jpg,True
15698.jpg,False
15718.jpg,True
15722.jpg,True
15729.jpg,True
15735.jpg,True
1574.jpg,True
15741.jpg,True
15745.jpg,False
15747.jpg,True
15749.jpg,True
15754.jpg,True
15766.jpg,False
15770.jpg,True
15773.jpg,True
15808.jpg,True
15813.jpg,True
15837.jpg,True
15840.jpg,True
15876.jpg,True
15888.jpg,False
15920.jpg,True
15931.jpg,True
15934.jpg,True
15937.jpg,True
15945.jpg,True
15965.jpg,False
15973.jpg,False
160.jpg,False
16020.jpg,True
16045.jpg,True
16061.jpg,True
16062.jpg,True
16070.jpg,True
16074.jpg,False
16090.jpg,True
16128.jpg,False
16144.jpg,True
16145.jpg,True
1615.jpg,True
16158.jpg,False
16161.jpg,True
16162.jpg,True
16165.jpg,False
1617.jpg,True
16177.jpg,False
16183.jpg,False
16185.jpg,True
16199.jpg,False
16204.jpg,True
16214.jpg,True
16243.jpg,False
16244.jpg,True
16259.jpg,False
16282.jpg,False
16325.jpg,False
16326.jpg,True
16328.jpg,True
16337.jpg,True
16353.jpg,False
16358.jpg,True
16365.jpg,True
16367.jpg,True
16376.jpg,True
16404.jpg,True
16418.jpg,True
16425.jpg,True
16446.jpg,True
16448.jpg,True
16451.jpg,True
16456.jpg,True
16461.jpg,True
16466.jpg,True
16497.jpg,True
1650.jpg,False
16512.jpg,True
16514.jpg,True
16526.jpg,True
1653.jpg,True
16538.jpg,True
16543.jpg,True
16555.jpg,True
16594.jpg,False
16598.jpg,True
16618.jpg,True
16620.jpg,True
16627.jpg,True
16637.jpg,True
16641.jpg,True
16644.jpg,True
1665.jpg,False
16655.jpg,False
1666.jpg,True
16669.jpg,True
16682.jpg,True
16702.jpg,True
16707.jpg,False
16713.jpg,True
16716.jpg,False
16727.jpg,False
16772.jpg,True
16803.jpg,True
1681.jpg,True
16813.jpg,True
16851.jpg,True
16856.jpg,True
16888.jpg,True
16893.jpg,True
16907.jpg,True
16921.jpg,True
16940.jpg,True
16973.jpg,False
16976.jpg,True
16997.jpg,True
17004.jpg,True
1701.jpg,True
17043.jpg,True
17052.jpg,True
17056.jpg,True
17061.jpg,False
17063.jpg,True
17065.jpg,True
17088.jpg,True
17118.jpg,True
17121.jpg,True
17124.jpg,False
17135.jpg,False
17138.jpg,True
17146.jpg,False
17173.jpg,True
17174.jpg,False
1719.jpg,True
17192.jpg,False
17199.jpg,False
17227.jpg,True
17230.jpg,True
17238.jpg,True
1725.jpg,True
17258.jpg,False
17280.jpg,False
17289.jpg,True
17310.jpg,True
17317.jpg,False
17322.jpg,True
17327.jpg,True
17328.jpg,False
17342.jpg,True
17348.jpg,True
17362.jpg,True
17378.jpg,False
17385.jpg,True
17387.jpg,True
17392.jpg,True
17396.jpg,True
17404.jpg,False
17408.jpg,False
17427.jpg,True
17431.jpg,True
17440.jpg,True
17441.jpg,False
17454.jpg,False
17461.jpg,False
17464.jpg,False
17478.jpg,True
1748.jpg,True
17492.jpg,True
175.jpg,True
17512.jpg,True
17514.jpg,True
17515.jpg,True
17519.jpg,True
17540.jpg,True
17562.jpg,True
1757.jpg,True
17584.jpg,False
17586.jpg,True
17593.jpg,True
17594.jpg,True
17599.jpg,True
17613.jpg,False
17614.jpg,False
17619.jpg,False
17630.jpg,True
17638.jpg,False
17641.jpg,False
17660.jpg,True
1767.jpg,True
17674.jpg,True
17677.jpg,True
17691.jpg,True
17708.jpg,True
17716.jpg,True
17732.jpg,True
17738.jpg,True
17750.jpg,True
17759.jpg,True
17780.jpg,True
17782.jpg,False
178.jpg,True
17806.jpg,True
17825.jpg,True
17840.jpg,True
17879.jpg,False
17894.jpg,True
17900.jpg,True
17915.jpg,False
1792.jpg,True
17921.jpg,True
17937.jpg,False
17938.jpg,True
17944.jpg,True
1797.jpg,True
17992.jpg,True
18004.jpg,True
18014.jpg,True
18053.jpg,True
1807.jpg,True
18072.jpg,True
18093.jpg,True
18095.jpg,True
18103.jpg,True
18111.jpg,True
18116.jpg,True
18125.jpg,True
18152.jpg,False
18157.jpg,True
18167.jpg,False
18170.jpg,True
18172.jpg,True
18175.jpg,True
18178.jpg,False
18190.jpg,True
18195.jpg,False
18207.jpg,True
1822.jpg,True
18229.jpg,True
1823.jpg,False
1824.jpg,True
18241.jpg,True
18251.jpg,True
18257.jpg,False
18258.jpg,True
18262.jpg,True
18273.jpg,True
18294.jpg,True
18310.jpg,True
18337.jpg,False
18346.jpg,True
1836.jpg,False
18362.jpg,True
18370.jpg,True
18409.jpg,False
18416.jpg,False
18419.jpg,False
18420.jpg,True
18437.jpg,True
18480.jpg,False
18502.jpg,True
18507.jpg,True
18508.jpg,True
18509.jpg,True
18515.jpg,True
18524.jpg,True
18528.jpg,False
18530.jpg,True
18532.jpg,True
18546.jpg,True
1855.jpg,True
18562.jpg,True
1859.jpg,True
18590.jpg,True
18595.jpg,True
18605.jpg,True
18618.jpg,True
18620.jpg,True
18627.jpg,True
18635.jpg,True
18639.jpg,True
18640.jpg,False
18654.jpg,True
18664.jpg,False
18679.jpg,True
18712.jpg,True
18718.jpg,True
1872.jpg,False
18730.jpg,True
18764.jpg,True
18772.jpg,False
1878.jpg,False
18795.jpg,False
18801.jpg,False
18802.jpg,False
18814.jpg,False
18818.jpg,True
1882.jpg,True
18833.jpg,True
18839.jpg,False
18845.jpg,True
18850.jpg,True
18854.jpg,False
18891.jpg,True
18915.jpg,True
18918.jpg,False
1894.jpg,True
18958.jpg,False
18963.jpg,False
18982.jpg,True
18992.jpg,False
1902.jpg,True
19039.jpg,False
1904.jpg,False
1907.jpg,False
19072.jpg,True
19080.jpg,True
19087.jpg,True
1909.jpg,True
19094.jpg,True
191.jpg,True
19120.jpg,True
19121.jpg,True
19128.jpg,True
19146.jpg,True
19151.jpg,True
19157.jpg,True
19158.jpg,True
19178.jpg,True
19190.jpg,True
19193.jpg,True
19203.jpg,True
19207.jpg,False
19212.jpg,True
19222.jpg,True
19228.jpg,True
19231.jpg,False
19238.jpg,False
19256.jpg,True
19283.jpg,True
19290.jpg,True
193.jpg,True
19302.jpg,True
19319.jpg,True
19322.jpg,False
19335.jpg,True
19338.jpg,True
19351.jpg,True
19361.jpg,True
19365.jpg,True
19368.jpg,True
19387.jpg,True
194.jpg,True
19403.jpg,False
19424.jpg,False
19434.jpg,True
19452.jpg,True
19453.jpg,True
19482.jpg,True
19498.jpg,True
19507.jpg,True
19519.jpg,True
19532.jpg,True
19550.jpg,True
19553.jpg,True
19556.jpg,True
1956.jpg,False
19570.jpg,True
1960.jpg,True
1962.jpg,True
19630.jpg,True
19637.jpg,True
19641.jpg,False
19648.jpg,True
19660.jpg,True
19691.jpg,True
19692.jpg,True
19708.jpg,False
19714.jpg,True
19721.jpg,True
19724.jpg,True
19733.jpg,False
19745.jpg,True
19756.jpg,True
19767.jpg,False
1977.jpg,True
19774.jpg,False
19777.jpg,True
19781.jpg,True
19786.jpg,True
19816.jpg,True
19830.jpg,True
19836.jpg,False
19849.jpg,False
199.jpg,True
19903.jpg,False
19904.jpg,True
19915.jpg,True
19920.jpg,True
19928.jpg,False
19929.jpg,True
19932.jpg,True
19949.jpg,True
1997.jpg,True
19974.jpg,True
19978.jpg,True
19980.jpg,True
19985.jpg,False
1999.jpg,True
19998.jpg,True
20003.jpg,True
20006.jpg,True
20015.jpg,True
20018.jpg,True
20020.jpg,True
20035.jpg,True
20064.jpg,True
20077.jpg,True
20078.jpg,False
20084.jpg,False
20092.jpg,True
20101.jpg,True
20112.jpg,False
20113.jpg,False
20139.jpg,True
20141.jpg,True
20144.jpg,True
20145.jpg,True
2015.jpg,False
20163.jpg,True
2018.jpg,True
20180.jpg,True
20205.jpg,False
20206.jpg,True
20209.jpg,False
20211.jpg,True
20224.jpg,False
2023.jpg,True
20231.jpg,True
20241.jpg,True
20244.jpg,True
20256.jpg,True
20300.jpg,True
20302.jpg,True
20310.jpg,True
20311.jpg,True
20316.jpg,True
2032.jpg,True
20329.jpg,True
2034.jpg,True
20350.jpg,True
20363.jpg,True
20367.jpg,True
20382.jpg,True
20413.jpg,True
20419.jpg,False
20426.jpg,False
20439.jpg,True
20444.jpg,True
20447.jpg,True
20449.jpg,True
20464.jpg,True
20474.jpg,False
20484.jpg,True
205.jpg,True
20512.jpg,False
20513.jpg,True
20515.jpg,True
20528.jpg,True
20537.jpg,True
20546.jpg,True
20555.jpg,True
20562.jpg,True
20575.jpg,False
20587.jpg,True
2059.jpg,False
20597.jpg,True
2060.jpg,True
20614.jpg,True
20624.jpg,True
20646.jpg,True
20692.jpg,True
20695.jpg,True
20712.jpg,False
2072.jpg,True
20721.jpg,True
20754.jpg,True
20757.jpg,False
20764.jpg,True
20767.jpg,True
20774.jpg,True
20775.jpg,True
20776.jpg,True
20788.jpg,False
20791.jpg,True
20794.jpg,True
208.jpg,True
20815.jpg,True
20822.jpg,True
20834.jpg,True
20837.jpg,False
20864.jpg,False
20868.jpg,False
20879.jpg,False
20886.jpg,True
2089.jpg,True
20899.jpg,False
209.jpg,True
20900.jpg,True
20924.jpg,True
20929.jpg,True
20931.jpg,True
20934.jpg,True
20950.jpg,False
20953.jpg,True
20955.jpg,True
20983.jpg,True
20985.jpg,True
20987.jpg,True
20990.jpg,True
20996.jpg,True
21016.jpg,True
21054.jpg,True
21071.jpg,False
21090.jpg,True
21103.jpg,True
21106.jpg,True
21123.jpg,True
21129.jpg,True
21140.jpg,True
21141.jpg,True
21174.jpg,True
21179.jpg,True
21203.jpg,False
21241.jpg,False
21248.jpg,True
21253.jpg,True
21287.jpg,False
2130.jpg,True
21308.jpg,True
21315.jpg,True
21338.jpg,True
21342.jpg,True
21343.jpg,True
21346.jpg,True
21354.jpg,True
21355.jpg,False
21359.jpg,False
21362.jpg,True
21365.jpg,True
21366.jpg,True
21368.jpg,False
21381.jpg,True
21382.jpg,False
21392.jpg,False
21398.jpg,False
2140.jpg,True
21408.jpg,True
21411.jpg,True
21442.jpg,True
21443.jpg,True
21444.jpg,True
21446.jpg,True
21471.jpg,True
21507.jpg,False
21516.jpg,True
21517.jpg,False
21522.jpg,True
21537.jpg,True
21550.jpg,True
21553.jpg,True
21558.jpg,True
21575.jpg,True
21597.jpg,True
21600.jpg,True
21603.jpg,True
21629.jpg,True
21631.jpg,True
21633.jpg,True
2164.jpg,True
21642.jpg,True
21643.jpg,True
21650.jpg,True
21652.jpg,True
21660.jpg,True
21661.jpg,True
21662.jpg,True
21682.jpg,True
21719.jpg,True
21727.jpg,True
21740.jpg,True
21758.jpg,False
21768.jpg,False
21780.jpg,True
21781.jpg,True
21798.jpg,True
21804.jpg,False
21811.jpg,False
21818.jpg,False
21821.jpg,True
21826.jpg,True
21843.jpg,False
21853.jpg,True
21856.jpg,False
21867.jpg,True
21868.jpg,True
2188.jpg,True
21890.jpg,True
21895.jpg,True
21900.jpg,True
21904.jpg,False
21924.jpg,True
21934.jpg,True
21954.jpg,False
21969.jpg,True
21974.jpg,False
21975.jpg,True
21991.jpg,True
21995.jpg,True
21998.jpg,True
22007.jpg,True
22009.jpg,False
22010.jpg,True
22017.jpg,False
22026.jpg,False
22039.jpg,True
22043.jpg,True
22048.jpg,False
22049.jpg,True
22066.jpg,True
22070.jpg,False
22084.jpg,True
22087.jpg,False
22098.jpg,True
22106.jpg,True
22107.jpg,False
22124.jpg,False
22126.jpg,False
22129.jpg,True
22132.jpg,True
22135.jpg,True
22145.jpg,True
22159.jpg,True
22162.jpg,True
22204.jpg,True
22230.jpg,True
22243.jpg,True
22263.jpg,True
22281.jpg,False
22310.jpg,False
22311.jpg,True
22312.jpg,False
22327.jpg,True
22341.jpg,True
22360.jpg,True
22369.jpg,True
22378.jpg,True
22393.jpg,True
22399.jpg,True
22411.jpg,True
22422.jpg,True
22437.jpg,False
2245.jpg,False
22460.jpg,True
22465.jpg,False
22473.jpg,False
22476.jpg,True
22477.jpg,False
22478.jpg,True
22479.jpg,True
22483.jpg,True
22491.jpg,True
22501.jpg,True
22518.jpg,False
22529.jpg,False
22538.jpg,False
22549.jpg,True
22554.jpg,True
22555.jpg,True
22562.jpg,False
22575.jpg,True
22580.jpg,True
22581.jpg,False
22583.jpg,True
22588.jpg,True
2259.jpg,True
22606.jpg,False
22615.jpg,True
22648.jpg,True
22658.jpg,False
2266.jpg,True
22674.jpg,True
22680.jpg,False
22681.jpg,True
227.jpg,True
22703.jpg,True
22705.jpg,True
22706.jpg,True
22721.jpg,True
22727.jpg,False
22759.jpg,True
22762.jpg,False
2277.jpg,True
22798.jpg,False
22800.jpg,True
22806.jpg,False
22812.jpg,True
22825.jpg,True
2283.jpg,True
22833.jpg,False
22848.jpg,True
22851.jpg,False
22869.jpg,True
22872.jpg,True
22881.jpg,True
22891.jpg,True
22901.jpg,True
2291.jpg,True
22914.jpg,False
22947.jpg,True
22957.jpg,True
22960.jpg,True
22968.jpg,True
22972.jpg,True
22975.jpg,True
22979.jpg,True
22982.jpg,True
22985.jpg,True
230.jpg,True
23003.jpg,True
23011.jpg,True
23031.jpg,True
23046.jpg,True
23049.jpg,True
23065.jpg,True
23071.jpg,True
23072.jpg,False
23091.jpg,True
23098.jpg,True
23102.jpg,True
23107.jpg,True
23116.jpg,True
23128.jpg,True
23131.jpg,False
23138.jpg,True
23160.jpg,True
23162.jpg,True
23181.jpg,True
23190.jpg,True
23202.jpg,True
23228.jpg,True
23253.jpg,False
23254.jpg,True
23257.jpg,True
23268.jpg,True
23280.jpg,True
23289.jpg,True
23306.jpg,True
23318.jpg,True
23326.jpg,True
2333.jpg,False
23330.jpg,False
23333.jpg,True
23349.jpg,True
2336.jpg,True
23376.jpg,True
23378.jpg,True
23384.jpg,True
23402.jpg,True
2343.jpg,False
23436.jpg,False
2344.jpg,True
23441.jpg,True
23466.jpg,False
23474.jpg,False
23482.jpg,False
23484.jpg,False
23494.jpg,True
2351.jpg,False
23514.jpg,True
2352.jpg,True
23522.jpg,True
23524.jpg,False
23527.jpg,True
23574.jpg,True
2358.jpg,True
23603.jpg,True
23626.jpg,True
23627.jpg,True
23635.jpg,True
23638.jpg,True
2364.jpg,True
23646.jpg,True
23647.jpg,True
23651.jpg,True
23653.jpg,True
23656.jpg,True
23663.jpg,False
23668.jpg,True
23672.jpg,True
23676.jpg,True
23680.jpg,True
23692.jpg,False
237.jpg,False
23717.jpg,True
23724.jpg,True
23735.jpg,False
23743.jpg,True
23774.jpg,True
23795.jpg,False
23796.jpg,False
23806.jpg,True
23843.jpg,True
23846.jpg,True
23851.jpg,True
23879.jpg,True
23899.jpg,True
2392.jpg,True
23922.jpg,True
2393.jpg,False
23962.jpg,True
23964.jpg,True
23981.jpg,False
24012.jpg,True
24024.jpg,True
24040.jpg,True
24059.jpg,True
24083.jpg,True
24092.jpg,True
24095.jpg,True
24103.jpg,True
24107.jpg,False
24124.jpg,True
24127.jpg,True
24151.jpg,True
24154.jpg,True
24171.jpg,True
24186.jpg,False
24190.jpg,True
2420.jpg,False
24205.jpg,True
24212.jpg,True
24214.jpg,True
24215.jpg,False
24237.jpg,False
24262.jpg,False
24268.jpg,True
24293.jpg,True
24300.jpg,True
24311.jpg,True
24313.jpg,False
24328.jpg,True
24339.jpg,True
2434.jpg,True
24371.jpg,True
24398.jpg,True
24403.jpg,True
24406.jpg,True
24408.jpg,False
24413.jpg,True
24423.jpg,True
24438.jpg,True
24439.jpg,False
24446.jpg,True
24449.jpg,True
2445.jpg,False
24469.jpg,False
24478.jpg,True
24480.jpg,True
24483.jpg,True
24486.jpg,False
24502.jpg,False
24512.jpg,True
24523.jpg,True
24553.jpg,True
24565.jpg,True
24584.jpg,True
24587.jpg,True
24589.jpg,True
24594.jpg,True
24597.jpg,True
24599.jpg,True
24601.jpg,False
24616.jpg,True
24617.jpg,True
24620.jpg,True
24624.jpg,False
24637.jpg,True
24647.jpg,True
24653.jpg,True
2466.jpg,True
24685.jpg,True
24687.jpg,False
24688.jpg,False
24705.jpg,False
24714.jpg,True
24730.jpg,True
24735.jpg,False
24748.jpg,False
2475.jpg,True
24754.jpg,True
24758.jpg,True
24759.jpg,True
24792.jpg,True
24793.jpg,True
24795.jpg,True
2480.jpg,True
24806.jpg,True
24809.jpg,True
24816.jpg,True
2482.jpg,False
24831.jpg,False
24832.jpg,True
24835.jpg,True
24836.jpg,False
24837.jpg,False
24848.jpg,True
24850.jpg,True
24851.jpg,True
24852.jpg,False
24858.jpg,False
24890.jpg,False
24892.jpg,False
24897.jpg,True
24899.jpg,True
24922.jpg,True
24928.jpg,True
24930.jpg,True
24952.jpg,True
24958.jpg,True
24982.jpg,True
24985.jpg,False
24995.jpg,True
2501.jpg,True
25026.jpg,True
25035.jpg,False
25064.jpg,False
25072.jpg,False
25084.jpg,False
25114.jpg,True
2513.jpg,False
25138.jpg,True
25146.jpg,True
25149.jpg,False
25153.jpg,True
25155.jpg,True
25156.jpg,True
25178.jpg,True
25182.jpg,False
2519.jpg,True
25198.jpg,True
252.jpg,True
25207.jpg,True
25208.jpg,False
25222.jpg,True
25226.jpg,True
25246.jpg,True
25248.jpg,True
25249.jpg,True
25256.jpg,False
25265.jpg,True
25268.jpg,False
25274.jpg,False
25299.jpg,True
25300.jpg,True
25308.jpg,True
25313.jpg,True
25316.jpg,True
25331.jpg,True
25338.jpg,False
25349.jpg,False
25353.jpg,True
25403.jpg,True
25415.jpg,True
25427.jpg,True
25432.jpg,False
25441.jpg,True
25466.jpg,True
25468.jpg,True
25473.jpg,True
2548.jpg,True
25480.jpg,True
25483.jpg,True
25485.jpg,True
25488.jpg,True
25490.jpg,True
25491.jpg,True
25502.jpg,False
25508.jpg,True
25522.jpg,True
25547.jpg,True
25560.jpg,False
25561.jpg,True
25580.jpg,False
2566.jpg,False
25661.jpg,False
25665.jpg,False
25677.jpg,True
25679.jpg,True
25689.jpg,True
25699.jpg,True
257.jpg,False
25715.jpg,True
25716.jpg,False
25724.jpg,False
25727.jpg,True
25730.jpg,False
25741.jpg,True
25750.jpg,True
25751.jpg,True
25765.jpg,True
25774.jpg,True
25776.jpg,True
25782.jpg,True
25785.jpg,True
25790.jpg,True
25796.jpg,True
25802.jpg,True
25816.jpg,True
25822.jpg,True
25836.jpg,True
25852.jpg,True
25856.jpg,False
25880.jpg,False
25892.jpg,True
25894.jpg,False
25898.jpg,True
25916.jpg,True
25925.jpg,True
25929.jpg,True
25934.jpg,True
25954.jpg,True
2596.jpg,True
